100,782.3055337585673
101,790.4918521340927
102,789.8504011012059
103,799.2108058949119
104,795.273574299089
105,798.5093881752255
106,802.3169575860818
107,814.1560545634622
108,814.8193388693734
109,810.8909108960889
110,810.3871208982738
111,801.2240757011069
112,807.8511242899098
113,802.0953642853405
114,807.6996926955109
115,807.7383314069594
116,816.7542428238495
117,813.0754909841978
118,820.0351795562021
119,817.851115151769
120,892.4604555443142
121,947.8238024660812
122,906.6840209181199
123,968.1665655007496
124,923.0287801282193
125,934.8259049278563
126,868.2614424667578
127,922.1884363183578
128,830.557984322858
129,895.8111326482177
130,823.6649864097948
131,878.638068406585
132,885.1223537351608
133,964.7918559332735
134,954.4207795453917
135,1007.382084505249
136,958.6225313198058
137,959.1740194887984
138,922.1274660548686
139,974.6765815023208
140,921.1441905144122
141,901.1171216546911
142,891.9969459864117
143,873.0753715023513
144,862.2479793254521
145,872.4149926588022
146,876.0036653255128
147,874.6319448848153
148,861.689972643029
149,841.2967972150285
150,862.4667332585564
151,895.6205214709586
152,899.64164913325
153,900.7812880489621
154,888.1714618355417
155,892.4555846645848
156,897.1472784960133
157,882.0621224180527
158,885.0256609093316
159,894.3475491785834
160,1043.9255684105196
161,1064.8380577316905
162,1048.5789603101068
163,1044.9796882323803
164,1047.2141253300708
165,1023.8088336359136
166,1038.212479144173
167,1037.1300470169133
168,1029.4268053591422
169,1040.1451458105707
170,1050.8184831798944
171,1055.7081640209735
172,1051.402770124865
173,1051.854384821188
174,1066.9254088014075
175,1069.5007892897115
176,1053.1568830631793
177,1071.2515168077084
178,1074.1604666969563
179,1085.348925663588
180,1172.7044130723439
181,1159.6652153976938
182,1142.577794670718
183,1165.9696666101079
184,1134.5227921391186
185,1170.8669293935125
186,1169.7897875620174
187,1180.4484961867206
188,1185.4001002796338
189,1187.9820798504663
190,1210.3853019820774
191,1232.375307345374
192,1212.3853459903314
193,1249.3549905391114
194,1239.9479286929545
195,1253.716436263912
196,1240.8149953811314
197,1255.8082174623662
198,1273.6193244899348
199,1296.5053408286035
200,1035.8662641910262
201,1029.5397657177232
202,1148.457726531665
203,1178.1848647794602
204,1113.7207032880356
205,1053.8759838312428
206,1028.3164395242839
207,1057.6409824835896
208,1121.626318264514
209,1176.8507573202692
210,1145.0723095843505
211,1126.6742721778398
212,1106.5502461830454
213,1118.651429628727
214,1122.1196764329597
215,1103.6928342377812
216,1111.5357033348089
217,1079.7723777881542
218,1089.628473962707
219,1116.5165567239883
220,1112.4396858078912
221,1090.1165470914623
222,1112.6341293293485
223,1074.9679781624236
224,1053.312697644084
225,1036.6128081460852
226,1014.2382588522495
227,987.2971968541607
228,1023.4049309973691
229,1019.8232565107272
230,999.0719781153915
231,997.1132567644554
232,963.5551879031444
233,970.1515292181534
234,999.0401161406646
235,1009.0357846934193
236,1022.8784097847868
237,1039.9751498583717
238,1058.1147267371236
239,1085.0160192434932
240,1640.0819823493296
241,1623.0258298900012
242,1673.372776410397
243,1650.381214161447
244,1664.7925447200591
245,1738.7793738926869
246,1759.0232498739972
247,1756.5099619260807
248,1803.76479600035
249,1810.6734978920572
250,1779.002661034367
251,1795.073466129014
252,1813.7515821602663
253,1811.1285500462106
254,1824.2713669758737
255,1843.4551585678637
256,1838.0451393558433
257,1852.512170160445
258,1887.3563312922854
259,1900.468723331062
260,2369.1896959681562
261,2321.2171943926064
262,2477.0231129708527
263,2432.105996202712
264,2598.3834299605537
265,2502.678889049574
266,2670.6336809244954
267,2605.0815217764984
268,2736.7838049202724
269,2753.6779750023843
270,2857.600025707373
271,2745.7553631227333
272,2924.510342075767
273,2755.819204209736
274,2850.611194611492
275,2788.454080559627
276,2884.1996444386796
277,2890.0145530997515
278,2934.925357382595
279,2949.9873306512586
280,2618.379253490522
281,2551.7571662309642
282,2616.264136417729
283,2719.706298709432
284,2574.9567120493116
285,2836.459208451668
286,2796.9057723681317
287,2769.106318397289
288,2658.1413445213093
289,2533.225361956507
290,2655.9244220219803
291,2412.227097507828
292,2426.7335369762245
293,2559.156557306834
294,2512.820374915896
295,2573.947734555701
296,2456.5330232327433
297,2666.0448901237737
298,2674.8247861380078
299,2654.9896068896387
300,2499.157713826079
301,2570.176850886602
302,2595.095502247599
303,2596.9756234295837
304,2582.609229992309
